"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GENE","GENENAME"
"ENSG00000107902.13",54.0647617715434,0.130234642239866,0.520060650228846,0.250422027089644,0.802260997020311,0.919904825610687,"ENSG00000107902","LHPP"
"ENSG00000158815.10",11.2884271625822,-0.27756928206415,1.10852592588987,-0.250394939424922,0.802281942752071,0.919904825610687,"ENSG00000158815","FGF17"
"ENSG00000164010.13",51.8695087305057,-0.275619382124703,1.10138899816475,-0.250247081261905,0.802396277644939,0.919959679627038,"ENSG00000164010","ERMAP"
"ENSG00000272936.1",4.97447107358679,-0.303932875911167,1.21468042755224,-0.250216327699982,0.802420059110439,0.919959679627038,"ENSG00000272936","RP11-700J17.2"
"ENSG00000234711.1",0.355001935456781,-0.884733823776399,3.53658381413231,-0.250166225452079,0.802458803140664,NA,"ENSG00000234711","TUBB8P11"
"ENSG00000159377.10",1765.44233548996,0.0809165403700667,0.323466063702255,0.250154651291484,0.802467753499308,0.919961675581851,"ENSG00000159377","PSMB4"
"ENSG00000254634.4",76.8307962086621,0.238302049710556,0.952837219150391,0.250097335537587,0.802512076452074,0.919961675581851,"ENSG00000254634","SMG1P6"
"ENSG00000232864.1",0.192180851324597,0.895680525142901,3.58174974187026,0.250067868972668,0.802534863543756,NA,"ENSG00000232864","NUCKS1P1"
"ENSG00000185641.6",0.457298022253795,0.875181252547161,3.50018327503099,0.250038693342254,0.802557425815323,NA,"ENSG00000185641","CTD-2287O16.1"
"ENSG00000225465.8",127.352513814818,-0.247666184864197,0.990721282615828,-0.249985731819829,0.802598382754546,0.91999800919844,"ENSG00000225465","RFPL1S"
"ENSG00000140474.12",503.570270198349,0.124684428370652,0.499052041873564,0.249842537268369,0.802709122666305,0.91999800919844,"ENSG00000140474","ULK3"
"ENSG00000141979.4",1.59542918967524,-0.744844440123149,2.98263289996229,-0.249727158891249,0.802798353743226,NA,"ENSG00000141979","CTD-3222D19.2"
"ENSG00000170632.13",308.204076662804,-0.103609710048267,0.414984706254012,-0.249671152904723,0.802841668457561,0.91999800919844,"ENSG00000170632","ARMC10"
"ENSG00000138083.4",27.9434506340958,-0.407015354760943,1.63022655749812,-0.249667969699612,0.802844130348646,0.91999800919844,"ENSG00000138083","SIX3"
"ENSG00000257918.1",1.6565188530397,0.385063754649957,1.54230528083066,0.24966766270979,0.802844367774702,NA,"ENSG00000257918","RP11-482D24.3"
"ENSG00000124406.16",365.964246979284,0.224015927056503,0.897321855339892,0.249649471617571,0.802858436805479,0.91999800919844,"ENSG00000124406","ATP8A1"
"ENSG00000243725.6",426.375127505128,0.107044549626414,0.428814018621987,0.249629314756095,0.802874026241152,0.91999800919844,"ENSG00000243725","TTC4"
"ENSG00000124155.17",1653.484300263,-0.123375160003317,0.494294326686508,-0.249598575873529,0.802897800025433,0.91999800919844,"ENSG00000124155","PIGT"
"ENSG00000117155.16",464.224882780366,0.114055055330341,0.456981613586444,0.249583466685288,0.80290948570192,0.91999800919844,"ENSG00000117155","SSX2IP"
"ENSG00000258539.1",13.1440798806302,0.249540369231729,1.00021159009997,0.249487580129708,0.80298364685267,0.91999800919844,"ENSG00000258539","RP11-12J10.3"
"ENSG00000166510.13",23.920901288928,0.344025231776041,1.37900964535264,0.249472679857918,0.802995171268881,0.91999800919844,"ENSG00000166510","CCDC68"
"ENSG00000197208.5",43.6027600986033,0.202993951574102,0.814608207523705,0.249192126594421,0.80321216943778,0.920114237590411,"ENSG00000197208","SLC22A4"
"ENSG00000163703.17",294.095969780166,0.166659363697701,0.668901015669347,0.249154000059233,0.803241660154929,0.920114237590411,"ENSG00000163703","CRELD1"
"ENSG00000188878.19",361.007123581896,-0.115645192482139,0.464185294557425,-0.249135838291474,0.803255708305624,0.920114237590411,"ENSG00000188878","FBF1"
"ENSG00000184575.11",2315.72153594714,-0.0904586897280206,0.363239521616799,-0.249033170524463,0.803335123150477,0.920114237590411,"ENSG00000184575","XPOT"
"ENSG00000140265.12",639.753757310407,-0.0774777629880151,0.311114795374803,-0.249032717632978,0.803335473472393,0.920114237590411,"ENSG00000140265","ZSCAN29"
"ENSG00000117751.17",685.666939783554,-0.0889721242957439,0.357330218122095,-0.248991324504616,0.803367492170226,0.920114237590411,"ENSG00000117751","PPP1R8"
"ENSG00000255993.1",0.18050664513513,-0.892921620790774,3.58650206994756,-0.248967267654144,0.803386100942577,NA,"ENSG00000255993","PSMC1P9"
"ENSG00000186051.6",3.91472710513907,0.266749413285097,1.07166597743964,0.248910965637258,0.803429652857096,0.920133724144779,"ENSG00000186051","TAL2"
"ENSG00000139323.13",219.502801332245,0.112966494522717,0.453956827472501,0.24884854172517,0.803477941021625,0.920137321793658,"ENSG00000139323","POC1B"
"ENSG00000189144.13",146.645606567376,-0.217274508167051,0.873455699700855,-0.24875275098836,0.803552041630817,0.92016071983431,"ENSG00000189144","ZNF573"
"ENSG00000244094.1",0.49246757614801,-0.874493268288786,3.51806381003254,-0.248572315770673,0.803691625261802,NA,"ENSG00000244094","SPRR2F"
"ENSG00000272973.1",2.51417031425828,0.311720020700384,1.25411040497035,0.248558675109432,0.803702177852293,0.92016071983431,"ENSG00000272973","KB-1125A3.11"
"ENSG00000101203.16",2.74673783773685,-0.371108272210467,1.49306018694455,-0.248555467124145,0.803704659596052,0.92016071983431,"ENSG00000101203","COL20A1"
"ENSG00000215271.7",284.754450897976,-0.105080769158084,0.422809985692329,-0.248529535048751,0.803724721096839,0.92016071983431,"ENSG00000215271","HOMEZ"
"ENSG00000120756.12",45.0368999306917,0.23515744576906,0.946288016468049,0.248505150310122,0.803743585669168,0.92016071983431,"ENSG00000120756","PLS1"
"ENSG00000236375.3",4.77871039883623,0.325593676361182,1.31038396660525,0.248471962919908,0.803769260350827,0.92016071983431,"ENSG00000236375","POU5F1P5"
"ENSG00000181856.14",31.2307701821216,-0.19428520926946,0.782775431478154,-0.24820044352003,0.803979323206952,0.920328106779478,"ENSG00000181856","SLC2A4"
"ENSG00000148343.18",358.188252310146,0.130925531814108,0.527657182526888,0.248126124593094,0.804036823025685,0.920328106779478,"ENSG00000148343","MIGA2"
"ENSG00000155158.20",202.925399809574,-0.115793337129003,0.466730667088181,-0.248094554941954,0.804061248473428,0.920328106779478,"ENSG00000155158","TTC39B"
"ENSG00000204612.1",3.6272733799036,0.36812757037352,1.48408907816016,0.248049511172127,0.804096099181697,0.920328106779478,"ENSG00000204612","FOXB2"
"ENSG00000146112.11",1418.2096972483,0.114600083134379,0.462286212830378,0.247898552787746,0.804212899673952,0.920354779131573,"ENSG00000146112","PPP1R18"
"ENSG00000079263.18",4.46006674745097,0.309527955183217,1.24868920121502,0.24788230320406,0.804225472666995,0.920354779131573,"ENSG00000079263","SP140"
"ENSG00000267426.5",19.2792411521182,0.189698442533259,0.765473064221416,0.247818573114923,0.804274783832456,0.920354779131573,"ENSG00000267426","RP11-552F3.12"
"ENSG00000176532.3",11.3563163502161,0.253790389485825,1.02423240016115,0.247785941399524,0.804300032928338,0.920354779131573,"ENSG00000176532","PRR15"
"ENSG00000243979.2",0.339360278453641,0.772432362873502,3.11734024947194,0.247785708667621,0.804300213007565,NA,"ENSG00000243979","RP11-347C18.1"
"ENSG00000117616.17",759.13833382343,-0.123069357390199,0.497306184584848,-0.247472002571087,0.804542956468102,0.920581068705165,"ENSG00000117616","RSRP1"
"ENSG00000248099.3",1.94485256583063,-0.35774145408451,1.44670373684978,-0.247280382964586,0.804691239577262,0.920692843058028,"ENSG00000248099","INSL3"
"ENSG00000101146.12",645.720650697574,0.110077943453374,0.44532922108088,0.247183293263798,0.804766374251342,0.920692843058028,"ENSG00000101146","RAE1"
"ENSG00000137463.4",86.5015318552049,-0.337211121409015,1.36428467928433,-0.247170642996525,0.804776164029182,0.920692843058028,"ENSG00000137463","MGARP"
"ENSG00000136536.14",1488.5898548131,0.0969093918339518,0.39220393523665,0.247089289849879,0.804839122262933,0.92071318763139,"ENSG00000136536","MARCH7"
"ENSG00000164430.15",254.947634733224,-0.31303566666899,1.26756850015484,-0.246957593716435,0.804941043018567,0.920778099442185,"ENSG00000164430","MB21D1"
"ENSG00000103479.15",933.161532437007,0.11661873057136,0.472368696516623,0.246880734120061,0.80500052684459,0.920794462769087,"ENSG00000103479","RBL2"
"ENSG00000100749.7",559.595847226399,-0.124409488884985,0.504649060986055,-0.246526742052974,0.805274505931624,0.921024609785921,"ENSG00000100749","VRK1"
"ENSG00000104723.20",1911.2037597578,0.282411553830102,1.1456672508361,0.246503994614493,0.805292112574707,0.921024609785921,"ENSG00000104723","TUSC3"
"ENSG00000196465.10",782.9775650865,-0.125670883260548,0.51033970358222,-0.246249473396697,0.805489120134054,0.921165003516009,"ENSG00000196465","MYL6B"
"ENSG00000179603.17",29.3892743754655,0.346410938303561,1.40686705662114,0.246228623147615,0.805505259440769,0.921165003516009,"ENSG00000179603","GRM8"
"ENSG00000226415.1",0.322015591328316,-0.757530222009084,3.07734835170685,-0.246163298863751,0.805555824776163,NA,"ENSG00000226415","TPI1P1"
"ENSG00000154783.11",638.215849197543,-0.265474330899161,1.07918521150125,-0.245995152704011,0.805685984813946,0.92131998297105,"ENSG00000154783","FGD5"
"ENSG00000254003.1",0.333355393879414,-0.782172903882047,3.17981449773395,-0.245980671023247,0.805697195170866,NA,"ENSG00000254003","CTB-167B5.1"
"ENSG00000163170.11",164.466820339099,-0.134353040206758,0.5465745193236,-0.245809190616904,0.805829942229017,0.921392888940026,"ENSG00000163170","BOLA3"
"ENSG00000070731.10",50.0039483632509,0.359352219016478,1.46199379116186,0.245795995296873,0.805840157271771,0.921392888940026,"ENSG00000070731","ST6GALNAC2"
"ENSG00000167987.10",233.320210866474,0.103556307082079,0.421576626472616,0.245640532656062,0.805960509823252,0.921478803472888,"ENSG00000167987","VPS37C"
"ENSG00000070785.16",396.421061178429,-0.117097694486231,0.477087103973423,-0.245443009276465,0.806113430635474,0.921563501354232,"ENSG00000070785","EIF2B3"
"ENSG00000213694.3",936.450752308667,-0.232641369002778,0.947900546162283,-0.245428035614771,0.80612502341118,0.921563501354232,"ENSG00000213694","S1PR3"
"ENSG00000172661.17",1897.18155950646,-0.185262915818447,0.75539647800614,-0.245252554403545,0.806260886094556,0.921667122076008,"ENSG00000172661","FAM21C"
"ENSG00000231925.11",768.72308035436,-0.131272643798868,0.53544604398405,-0.245165026941123,0.806328654600431,0.921692894526718,"ENSG00000231925","TAPBP"
"ENSG00000163788.13",536.139393745857,0.0818827441883576,0.334093508399589,0.245089300239927,0.806387287490674,0.921708221992453,"ENSG00000163788","SNRK"
"ENSG00000186318.16",638.005832837803,0.148422290815239,0.605785467964866,0.245008008055827,0.80645023077682,0.921728474285687,"ENSG00000186318","BACE1"
"ENSG00000184302.6",3.07794862801868,-0.533014621264661,2.17774273007825,-0.244755550737396,0.806645712580724,0.92189893267697,"ENSG00000184302","SIX6"
"ENSG00000196932.11",11.9103491049437,-0.550051451249662,2.24806816161021,-0.244677390411365,0.806706235840525,0.92189893267697,"ENSG00000196932","TMEM26"
"ENSG00000184916.8",751.781640047939,-0.259762451132625,1.06181445206294,-0.244640154056998,0.806735070128736,0.92189893267697,"ENSG00000184916","JAG2"
"ENSG00000241697.4",186.315130004731,-0.221619857457061,0.906667375023739,-0.244433475342882,0.806895118325651,0.92197850695119,"ENSG00000241697","TMEFF1"
"ENSG00000100626.16",89.8229252291168,-0.120546737242948,0.493220868461565,-0.244407211760833,0.806915456939958,0.92197850695119,"ENSG00000100626","GALNT16"
"ENSG00000273136.6",525.040648268279,0.239106991221444,0.978512487710307,0.24435762877278,0.806953854543723,0.92197850695119,"ENSG00000273136","NBPF26"
"ENSG00000269176.2",24.3826946951319,-0.176387303495393,0.721962103278905,-0.2443165682718,0.806985652593213,0.92197850695119,"ENSG00000269176","RP11-727F15.12"
"ENSG00000205209.7",0.344043966476841,-0.864165184214909,3.53709605170421,-0.24431487626652,0.80698696292181,NA,"ENSG00000205209","SCGB2B2"
"ENSG00000137822.12",377.626141224917,-0.0869762971628411,0.356212718202912,-0.244169544539665,0.807099513242732,0.922021849628072,"ENSG00000137822","TUBGCP4"
"ENSG00000188295.14",160.168646945415,-0.125548244174539,0.514496334666491,-0.244021649359121,0.807214052898263,0.922021849628072,"ENSG00000188295","ZNF669"
"ENSG00000196776.14",282.807156490613,0.126194505728313,0.51721968776606,0.243986276457038,0.807241448589023,0.922021849628072,"ENSG00000196776","CD47"
"ENSG00000262332.1",0.342443792865224,-0.862999169402322,3.53712530493122,-0.243983205287974,0.807243827166623,NA,"ENSG00000262332","RP11-517A5.7"
"ENSG00000260628.5",5.26556172244286,-0.281156061413197,1.15236467086706,-0.243981847518504,0.807244878740707,0.922021849628072,"ENSG00000260628","RP11-1166P10.1"
"ENSG00000160714.9",1106.72464362184,0.0853330549423838,0.349760737781378,0.243975511613091,0.807249785818327,0.922021849628072,"ENSG00000160714","UBE2Q1"
"ENSG00000108641.14",86.1563352887015,-0.157370039662621,0.645558312629129,-0.243773546996412,0.807406208801701,0.922140174486301,"ENSG00000108641","B9D1"
"ENSG00000223694.1",0.2536507662738,0.867204358815345,3.55904519594548,0.243662080999499,0.807492543280805,NA,"ENSG00000223694","ADH5P3"
"ENSG00000145088.8",28.6038831494548,0.135795771475354,0.557411663294766,0.243618460856539,0.807526329310506,0.922140174486301,"ENSG00000145088","EAF2"
"ENSG00000175077.5",0.348842874185881,-0.861712889799474,3.53715760190128,-0.243617329727205,0.807527205432752,NA,"ENSG00000175077","RTP1"
"ENSG00000169895.5",667.704047255127,0.118089228877212,0.484754095055136,0.243606459608723,0.807535624953184,0.922140174486301,"ENSG00000169895","SYAP1"
"ENSG00000177602.5",246.375170308994,0.1061551732168,0.435806706028153,0.24358315681802,0.807553674355257,0.922140174486301,"ENSG00000177602","GSG2"
"ENSG00000144029.11",754.221083781551,-0.113319556258554,0.465283132318773,-0.243549676288109,0.80757960720308,0.922140174486301,"ENSG00000144029","MRPS5"
"ENSG00000140450.8",108.206690668555,0.209859031016931,0.862000972194317,0.243455677877847,0.807652416215182,0.922148200749148,"ENSG00000140450","ARRDC4"
"ENSG00000259970.1",4.69811725372103,0.420099948457946,1.72665734573601,0.243302441851236,0.80777111289777,0.922148200749148,"ENSG00000259970","AC099668.5"
"ENSG00000114378.16",25.5997926712534,-0.237053628761495,0.974476303201116,-0.243262589334172,0.807801983397383,0.922148200749148,"ENSG00000114378","HYAL1"
"ENSG00000271741.1",56.0068658071111,-0.233338252613835,0.95920713684699,-0.243261589338087,0.807802758016765,0.922148200749148,"ENSG00000271741","RP11-244H3.4"
"ENSG00000277203.1",360.757506040127,0.3772838020809,1.55102183509847,0.243248543343007,0.807812863754246,0.922148200749148,"ENSG00000277203","F8A1"
"ENSG00000187122.16",35.7957778799971,-0.220063067246717,0.905001192228652,-0.243163289878979,0.807878903900735,0.922171937294924,"ENSG00000187122","SLIT1"
"ENSG00000135315.11",277.63421945262,0.127137562706456,0.522999106413491,0.243093269467155,0.807933145046316,0.922182203695619,"ENSG00000135315","CEP162"
"ENSG00000278143.1",0.603610277916301,-0.852650973564871,3.50796395869354,-0.243061497667844,0.807957757299659,NA,"ENSG00000278143","NF1P7"
"ENSG00000163636.10",622.679634534971,0.132431949299596,0.544980085340232,0.243003281884913,0.8080028550687,0.922210124273684,"ENSG00000163636","PSMD6"
"ENSG00000075975.15",574.338052286194,0.102307662241984,0.421477546731079,0.242735735356409,0.808210122383289,0.922223150752792,"ENSG00000075975","MKRN2"
"ENSG00000101413.11",765.929646507478,0.089807010743972,0.370005408925072,0.242718102432277,0.808223783017926,0.922223150752792,"ENSG00000101413","RPRD1B"
"ENSG00000198909.7",760.696304651995,0.122688450489991,0.505561376742939,0.24267765722217,0.808255117079598,0.922223150752792,"ENSG00000198909","MAP3K3"
"ENSG00000165169.10",110.520198075774,0.270885676417255,1.11628983466616,0.242666078293428,0.808264087663673,0.922223150752792,"ENSG00000165169","DYNLT3"
"ENSG00000126756.11",363.927284516182,-0.111778722603744,0.460649875868982,-0.242654407304206,0.808273129595593,0.922223150752792,"ENSG00000126756","UXT"
"ENSG00000205022.9",0.58425929012939,-0.851843878358589,3.51168056494762,-0.242574420595484,0.808335098842854,NA,"ENSG00000205022","PABPN1L"
"ENSG00000196476.11",110.521027686946,0.134828403079224,0.555824495911906,0.242573697400687,0.808335659139392,0.922223150752792,"ENSG00000196476","C20orf96"
"ENSG00000221955.10",70.7811620927853,-0.176905382797835,0.729701657551324,-0.242435221253958,0.808442945607095,0.922223150752792,"ENSG00000221955","SLC12A8"
"ENSG00000154545.16",14.4882177517174,-0.272262587166138,1.12314657184992,-0.242410557971697,0.808462054232177,0.922223150752792,"ENSG00000154545","MAGED4"
"ENSG00000169599.12",231.565927082628,-0.11675593825736,0.481746383504979,-0.242359760768507,0.808501411264155,0.922223150752792,"ENSG00000169599","NFU1"
"ENSG00000136891.13",884.995670297493,0.131044194880007,0.540857447871842,0.242289711264285,0.808555685530786,0.922223150752792,"ENSG00000136891","TEX10"
"ENSG00000006062.14",126.083799021333,-0.184108987730426,0.759951256338592,-0.242264206019547,0.80857544719069,0.922223150752792,"ENSG00000006062","MAP3K14"
"ENSG00000134590.13",815.21242976911,-0.146640125317999,0.605487486073074,-0.242185228746911,0.808636640163721,0.922223150752792,"ENSG00000134590","FAM127A"
"ENSG00000142609.17",7.46631815177593,0.327328675258646,1.3515984648371,0.242178933887807,0.80864151758109,0.922223150752792,"ENSG00000142609","CFAP74"
"ENSG00000198719.8",112.466906140539,-0.290484764216582,1.19950326858049,-0.242170881752032,0.808647756592078,0.922223150752792,"ENSG00000198719","DLL1"
"ENSG00000187862.11",3.5813210964242,-0.382335555067201,1.57925562547962,-0.242098586763676,0.808703773235011,0.922235429851318,"ENSG00000187862","TTC24"
